tx_id,timestamp,amount,region,wallet_type
C0002518,2025-10-08 12:46:00.882157,1807.42,North,retail
C0002519,2025-10-08 12:52:00.882157,4068.92,Central,retail
C0002520,2025-10-08 12:59:00.882157,2464.55,South,merchant
C0002521,2025-10-08 13:05:00.882157,2598.21,North,p2p
C0002522,2025-10-08 13:12:00.882157,1607.13,East,p2p
C0002523,2025-10-08 13:18:00.882157,1449.27,Central,retail
C0002524,2025-10-08 13:25:00.882157,2129.89,North,retail
C0002525,2025-10-08 13:31:00.882157,1046.12,West,retail
C0002526,2025-10-08 13:38:00.882157,1226.22,West,govt
C0002527,2025-10-08 13:44:00.882157,870.75,West,merchant
C0002528,2025-10-08 13:51:00.882157,6497.08,East,govt
C0002529,2025-10-08 13:57:00.882157,2528.65,East,merchant
C0002530,2025-10-08 14:04:00.882157,1529.09,West,govt
C0002531,2025-10-08 14:10:00.882157,2019.53,South,retail
C0002532,2025-10-08 14:17:00.882157,2676.63,South,p2p
C0002533,2025-10-08 14:23:00.882157,2656.08,North,govt
C0002534,2025-10-08 14:30:00.882157,668.39,East,retail
C0002535,2025-10-08 14:36:00.882157,1188.96,Central,retail
C0002536,2025-10-08 14:43:00.882157,2332.47,South,p2p
C0002537,2025-10-08 14:49:00.882157,1887.68,East,merchant
C0002538,2025-10-08 14:56:00.882157,2167.44,Central,merchant
C0002539,2025-10-08 15:02:00.882157,1234.19,South,merchant
C0002540,2025-10-08 15:09:00.882157,1319.46,South,retail
C0002541,2025-10-08 15:15:00.882157,978.64,West,retail
C0002542,2025-10-08 15:22:00.882157,2931.11,North,retail
C0002543,2025-10-08 15:28:00.882157,3473.16,East,merchant
C0002544,2025-10-08 15:35:00.882157,2883.4,Central,retail
C0002545,2025-10-08 15:41:00.882157,1738.93,North,retail
C0002546,2025-10-08 15:48:00.882157,7638.43,West,retail
C0002547,2025-10-08 15:54:00.882157,6846.53,South,merchant
C0002548,2025-10-08 16:01:00.882157,3622.29,Central,merchant
C0002549,2025-10-08 16:07:00.882157,5074.81,West,p2p
C0002550,2025-10-08 16:14:00.882157,2671.04,North,retail
C0002551,2025-10-08 16:20:00.882157,3085.87,West,merchant
C0002552,2025-10-08 16:27:00.882157,1066.82,South,merchant
C0002553,2025-10-08 16:33:00.882157,2615.39,South,merchant
C0002554,2025-10-08 16:40:00.882157,4708.07,East,merchant
C0002555,2025-10-08 16:46:00.882157,1984.86,South,merchant
C0002556,2025-10-08 16:53:00.882157,5208.42,Central,retail
C0002557,2025-10-08 16:59:00.882157,742.42,East,p2p
C0002558,2025-10-08 17:06:00.882157,400.08,East,merchant
C0002559,2025-10-08 17:12:00.882157,656.69,West,merchant
C0002560,2025-10-08 17:19:00.882157,3873.66,North,retail
C0002561,2025-10-08 17:25:00.882157,683.49,South,retail
C0002562,2025-10-08 17:32:00.882157,1336.23,Central,retail
C0002563,2025-10-08 17:38:00.882157,7031.06,South,merchant
C0002564,2025-10-08 17:45:00.882157,3468.15,South,retail
C0002565,2025-10-08 17:51:00.882157,1755.62,North,govt
C0002566,2025-10-08 17:58:00.882157,1035.23,North,retail
C0002567,2025-10-08 18:04:00.882157,1412.82,East,merchant
C0002568,2025-10-08 18:11:00.882157,945.06,West,retail
C0002569,2025-10-08 18:17:00.882157,540.65,North,retail
C0002570,2025-10-08 18:24:00.882157,3368.99,West,retail
C0002571,2025-10-08 18:30:00.882157,3154.15,West,retail
C0002572,2025-10-08 18:37:00.882157,4607.55,North,retail
C0002573,2025-10-08 18:43:00.882157,807.57,North,merchant
C0002574,2025-10-08 18:50:00.882157,1037.48,Central,merchant
C0002575,2025-10-08 18:56:00.882157,998.69,South,merchant
C0002576,2025-10-08 19:03:00.882157,6847.85,West,merchant
C0002577,2025-10-08 19:09:00.882157,1073.32,South,merchant
C0002578,2025-10-08 19:16:00.882157,3022.66,South,retail
C0002579,2025-10-08 19:22:00.882157,6016.68,South,retail
C0002580,2025-10-08 19:29:00.882157,1449.11,South,retail
C0002581,2025-10-08 19:35:00.882157,812.14,West,retail
C0002582,2025-10-08 19:42:00.882157,2080.87,West,retail
C0002583,2025-10-08 19:48:00.882157,2576.83,East,p2p
C0002584,2025-10-08 19:55:00.882157,2377.36,East,govt
C0002585,2025-10-08 20:01:00.882157,183.1,South,merchant
C0002586,2025-10-08 20:08:00.882157,1327.47,West,merchant
C0002587,2025-10-08 20:14:00.882157,1221.47,West,p2p
C0002588,2025-10-08 20:21:00.882157,297.38,South,retail
C0002589,2025-10-08 20:27:00.882157,1346.2,South,govt
C0002590,2025-10-08 20:34:00.882157,2157.78,West,govt
C0002591,2025-10-08 20:40:00.882157,2886.42,East,merchant
C0002592,2025-10-08 20:47:00.882157,1534.36,West,retail
C0002593,2025-10-08 20:53:00.882157,1686.32,North,retail
C0002594,2025-10-08 21:00:00.882157,3581.39,Central,retail
C0002595,2025-10-08 21:06:00.882157,1013.89,South,retail
C0002596,2025-10-08 21:13:00.882157,2723.77,West,merchant
C0002597,2025-10-08 21:19:00.882157,1951.58,East,retail
C0002598,2025-10-08 21:26:00.882157,2842.05,Central,merchant
C0002599,2025-10-08 21:32:00.882157,2850.27,West,retail
C0002600,2025-10-08 21:39:00.882157,3399.49,South,merchant
C0002601,2025-10-08 21:45:00.882157,6411.85,North,retail
C0002602,2025-10-08 21:52:00.882157,875.38,North,merchant
C0002603,2025-10-08 21:58:00.882157,1180.53,Central,retail
C0002604,2025-10-08 22:05:00.882157,1765.84,Central,retail
C0002605,2025-10-08 22:11:00.882157,1610.52,East,merchant
C0002606,2025-10-08 22:18:00.882157,4354.71,Central,retail
C0002607,2025-10-08 22:24:00.882157,7139.29,Central,merchant
C0002608,2025-10-08 22:31:00.882157,5089.63,Central,retail
C0002609,2025-10-08 22:37:00.882157,1499.03,Central,merchant
C0002610,2025-10-08 22:44:00.882157,790.88,West,merchant
C0002611,2025-10-08 22:50:00.882157,845.09,West,p2p
C0002612,2025-10-08 22:57:00.882157,2228.93,East,retail
C0002613,2025-10-08 23:03:00.882157,4653.26,South,retail
C0002614,2025-10-08 23:10:00.882157,993.52,Central,retail
C0002615,2025-10-08 23:16:00.882157,2023.47,North,retail
C0002616,2025-10-08 23:23:00.882157,3228.1,West,retail
C0002617,2025-10-08 23:29:00.882157,1778.56,West,merchant
C0002618,2025-10-08 23:36:00.882157,3572.83,North,govt
C0002619,2025-10-08 23:42:00.882157,746.52,North,retail
C0002620,2025-10-08 23:49:00.882157,1104.63,South,retail
C0002621,2025-10-08 23:55:00.882157,3005.71,South,merchant
C0002622,2025-10-09 00:02:00.882157,1427.44,West,merchant
C0002623,2025-10-09 00:08:00.882157,568.44,East,merchant
C0002624,2025-10-09 00:15:00.882157,1066.15,North,merchant
C0002625,2025-10-09 00:21:00.882157,1394.96,East,retail
C0002626,2025-10-09 00:28:00.882157,1697.48,South,retail
C0002627,2025-10-09 00:34:00.882157,1941.78,East,merchant
C0002628,2025-10-09 00:41:00.882157,1861.09,North,govt
C0002629,2025-10-09 00:47:00.882157,1702.91,West,merchant
C0002630,2025-10-09 00:54:00.882157,912.0,Central,p2p
C0002631,2025-10-09 01:00:00.882157,1931.97,South,retail
C0002632,2025-10-09 01:07:00.882157,2825.79,Central,retail
C0002633,2025-10-09 01:13:00.882157,1711.5,West,merchant
C0002634,2025-10-09 01:20:00.882157,2184.33,South,merchant
C0002635,2025-10-09 01:26:00.882157,2580.88,East,merchant
C0002636,2025-10-09 01:33:00.882157,2508.05,East,retail
C0002637,2025-10-09 01:39:00.882157,2350.71,South,merchant
C0002638,2025-10-09 01:46:00.882157,931.94,North,merchant
C0002639,2025-10-09 01:52:00.882157,1429.75,North,retail
C0002640,2025-10-09 01:59:00.882157,806.4,West,govt
C0002641,2025-10-09 02:05:00.882157,2586.1,North,merchant
C0002642,2025-10-09 02:12:00.882157,7110.78,Central,merchant
C0002643,2025-10-09 02:18:00.882157,876.52,West,govt
C0002644,2025-10-09 02:25:00.882157,4566.02,South,retail
C0002645,2025-10-09 02:31:00.882157,5683.53,Central,govt
C0002646,2025-10-09 02:38:00.882157,3059.03,North,retail
C0002647,2025-10-09 02:44:00.882157,3070.28,North,retail
C0002648,2025-10-09 02:51:00.882157,2849.69,Central,govt
C0002649,2025-10-09 02:57:00.882157,1033.97,North,merchant
C0002650,2025-10-09 03:04:00.882157,1256.18,South,merchant
C0002651,2025-10-09 03:10:00.882157,432.05,West,merchant
C0002652,2025-10-09 03:17:00.882157,1911.73,Central,merchant
C0002653,2025-10-09 03:23:00.882157,1334.86,South,merchant
C0002654,2025-10-09 03:30:00.882157,1588.79,East,p2p
C0002655,2025-10-09 03:36:00.882157,1996.73,East,merchant
C0002656,2025-10-09 03:43:00.882157,1134.38,North,retail
C0002657,2025-10-09 03:49:00.882157,1804.79,North,merchant
C0002658,2025-10-09 03:56:00.882157,1514.03,North,retail
C0002659,2025-10-09 04:02:00.882157,5377.15,West,govt
C0002660,2025-10-09 04:09:00.882157,1759.95,North,merchant
C0002661,2025-10-09 04:15:00.882157,3366.13,Central,retail
C0002662,2025-10-09 04:22:00.882157,955.66,South,retail
C0002663,2025-10-09 04:28:00.882157,1847.46,North,retail
C0002664,2025-10-09 04:35:00.882157,2533.62,South,retail
C0002665,2025-10-09 04:41:00.882157,311.14,West,retail
C0002666,2025-10-09 04:48:00.882157,1760.71,South,retail
C0002667,2025-10-09 04:54:00.882157,4488.83,North,retail
C0002668,2025-10-09 05:01:00.882157,7368.99,East,retail
C0002669,2025-10-09 05:07:00.882157,1389.25,East,merchant
C0002670,2025-10-09 05:14:00.882157,2302.05,South,merchant
C0002671,2025-10-09 05:20:00.882157,1317.93,Central,retail
C0002672,2025-10-09 05:27:00.882157,3963.29,West,retail
C0002673,2025-10-09 05:33:00.882157,1876.24,South,govt
C0002674,2025-10-09 05:40:00.882157,2614.38,South,retail
C0002675,2025-10-09 05:46:00.882157,4926.05,Central,govt
C0002676,2025-10-09 05:53:00.882157,769.83,West,retail
C0002677,2025-10-09 05:59:00.882157,1352.55,East,p2p
C0002678,2025-10-09 06:06:00.882157,2744.76,East,retail
C0002679,2025-10-09 06:12:00.882157,2722.63,West,retail
C0002680,2025-10-09 06:19:00.882157,2309.39,North,retail
C0002681,2025-10-09 06:25:00.882157,1649.37,North,retail
C0002682,2025-10-09 06:32:00.882157,1597.52,North,retail
C0002683,2025-10-09 06:38:00.882157,4938.13,East,retail
C0002684,2025-10-09 06:45:00.882157,66.47,North,retail
C0002685,2025-10-09 06:51:00.882157,2225.22,North,merchant
C0002686,2025-10-09 06:58:00.882157,4058.14,North,p2p
C0002687,2025-10-09 07:04:00.882157,5230.84,South,merchant
C0002688,2025-10-09 07:11:00.882157,2588.27,Central,merchant
C0002689,2025-10-09 07:17:00.882157,857.13,West,retail
C0002690,2025-10-09 07:24:00.882157,2871.37,West,retail
C0002691,2025-10-09 07:30:00.882157,1782.0,South,merchant
C0002692,2025-10-09 07:37:00.882157,2704.12,East,retail
C0002693,2025-10-09 07:43:00.882157,5127.26,South,retail
C0002694,2025-10-09 07:50:00.882157,718.3,East,govt
C0002695,2025-10-09 07:56:00.882157,3004.7,East,merchant
C0002696,2025-10-09 08:03:00.882157,360.81,South,retail
C0002697,2025-10-09 08:09:00.882157,2712.69,East,govt
C0002698,2025-10-09 08:16:00.882157,1250.76,North,retail
C0002699,2025-10-09 08:22:00.882157,1395.34,West,p2p
C0002700,2025-10-09 08:29:00.882157,5275.81,North,merchant
C0002701,2025-10-09 08:35:00.882157,8318.93,East,merchant
C0002702,2025-10-09 08:42:00.882157,3550.36,East,merchant
C0002703,2025-10-09 08:48:00.882157,929.96,Central,p2p
C0002704,2025-10-09 08:55:00.882157,3266.83,North,p2p
C0002705,2025-10-09 09:01:00.882157,1091.59,West,merchant
C0002706,2025-10-09 09:08:00.882157,660.04,South,merchant
C0002707,2025-10-09 09:14:00.882157,2788.93,South,retail
C0002708,2025-10-09 09:21:00.882157,1226.02,South,merchant
C0002709,2025-10-09 09:27:00.882157,2473.44,West,merchant
C0002710,2025-10-09 09:34:00.882157,479.86,West,p2p
C0002711,2025-10-09 09:40:00.882157,1906.18,South,retail
C0002712,2025-10-09 09:47:00.882157,2543.06,North,govt
C0002713,2025-10-09 09:53:00.882157,3420.36,South,retail
C0002714,2025-10-09 10:00:00.882157,2381.34,West,merchant
C0002715,2025-10-09 10:06:00.882157,2072.77,East,merchant
C0002716,2025-10-09 10:13:00.882157,2022.47,East,merchant
C0002717,2025-10-09 10:19:00.882157,1210.31,South,retail
C0002718,2025-10-09 10:26:00.882157,797.25,West,retail
C0002719,2025-10-09 10:32:00.882157,903.55,South,retail
C0002720,2025-10-09 10:39:00.882157,4128.95,Central,merchant
C0002721,2025-10-09 10:45:00.882157,1554.15,North,retail
C0002722,2025-10-09 10:52:00.882157,1403.08,South,retail
C0002723,2025-10-09 10:58:00.882157,1962.8,West,retail
C0002724,2025-10-09 11:05:00.882157,4359.83,South,retail
C0002725,2025-10-09 11:11:00.882157,751.57,Central,retail
C0002726,2025-10-09 11:18:00.882157,2144.48,South,retail
C0002727,2025-10-09 11:24:00.882157,2866.01,South,govt
C0002728,2025-10-09 11:31:00.882157,798.88,North,merchant
C0002729,2025-10-09 11:37:00.882157,2570.32,South,retail
C0002730,2025-10-09 11:44:00.882157,1614.8,West,retail
C0002731,2025-10-09 11:50:00.882157,217.01,Central,p2p
C0002732,2025-10-09 11:57:00.882157,4721.32,North,retail
C0002733,2025-10-09 12:03:00.882157,1654.07,West,govt
C0002734,2025-10-09 12:10:00.882157,1282.6,Central,retail
C0002735,2025-10-09 12:16:00.882157,5475.96,East,retail
C0002736,2025-10-09 12:23:00.882157,6077.4,West,retail
C0002737,2025-10-09 12:29:00.882157,1056.67,Central,retail
C0002738,2025-10-09 12:36:00.882157,2211.14,West,retail
C0002739,2025-10-09 12:42:00.882157,3225.13,North,retail
C0002740,2025-10-09 12:49:00.882157,1510.54,South,retail
C0002741,2025-10-09 12:55:00.882157,1214.37,Central,retail
C0002742,2025-10-09 13:02:00.882157,140.24,West,retail
C0002743,2025-10-09 13:08:00.882157,954.25,South,merchant
C0002744,2025-10-09 13:15:00.882157,4471.15,East,merchant
C0002745,2025-10-09 13:21:00.882157,998.14,Central,retail
C0002746,2025-10-09 13:28:00.882157,655.17,West,retail
C0002747,2025-10-09 13:34:00.882157,2577.99,West,merchant
C0002748,2025-10-09 13:41:00.882157,1930.11,South,merchant
C0002749,2025-10-09 13:47:00.882157,2869.5,South,merchant
C0002750,2025-10-09 13:54:00.882157,1231.16,North,merchant
C0002751,2025-10-09 14:00:00.882157,2450.73,West,retail
C0002752,2025-10-09 14:07:00.882157,622.98,West,retail
C0002753,2025-10-09 14:13:00.882157,5540.15,North,merchant
C0002754,2025-10-09 14:20:00.882157,1566.13,West,retail
C0002755,2025-10-09 14:26:00.882157,989.73,West,p2p
C0002756,2025-10-09 14:33:00.882157,817.32,North,retail
C0002757,2025-10-09 14:39:00.882157,1940.62,East,retail
C0002758,2025-10-09 14:46:00.882157,1308.97,South,retail
C0002759,2025-10-09 14:52:00.882157,1380.15,South,merchant
C0002760,2025-10-09 14:59:00.882157,3109.5,East,merchant
C0002761,2025-10-09 15:05:00.882157,2612.18,East,retail
C0002762,2025-10-09 15:12:00.882157,2564.17,Central,merchant
C0002763,2025-10-09 15:18:00.882157,1477.13,North,merchant
C0002764,2025-10-09 15:25:00.882157,914.43,North,merchant
C0002765,2025-10-09 15:31:00.882157,1274.7,Central,p2p
C0002766,2025-10-09 15:38:00.882157,2331.82,West,retail
C0002767,2025-10-09 15:44:00.882157,2097.43,South,merchant
C0002768,2025-10-09 15:51:00.882157,4184.45,South,retail
C0002769,2025-10-09 15:57:00.882157,3689.33,Central,retail
C0002770,2025-10-09 16:04:00.882157,4204.25,East,retail
C0002771,2025-10-09 16:10:00.882157,4042.8,North,retail
C0002772,2025-10-09 16:17:00.882157,3956.21,North,retail
C0002773,2025-10-09 16:23:00.882157,431.99,South,merchant
C0002774,2025-10-09 16:30:00.882157,577.71,East,merchant
C0002775,2025-10-09 16:36:00.882157,1490.69,North,merchant
C0002776,2025-10-09 16:43:00.882157,2709.7,West,merchant
C0002777,2025-10-09 16:49:00.882157,1882.42,South,retail
C0002778,2025-10-09 16:56:00.882157,1709.81,South,retail
C0002779,2025-10-09 17:02:00.882157,1713.92,Central,merchant
C0002780,2025-10-09 17:09:00.882157,2030.78,South,merchant
C0002781,2025-10-09 17:15:00.882157,3109.86,South,retail
C0002782,2025-10-09 17:22:00.882157,7607.76,South,retail
C0002783,2025-10-09 17:28:00.882157,3402.01,South,retail
C0002784,2025-10-09 17:35:00.882157,2279.96,West,retail
C0002785,2025-10-09 17:41:00.882157,3198.23,West,merchant
C0002786,2025-10-09 17:48:00.882157,2603.1,East,retail
C0002787,2025-10-09 17:54:00.882157,970.81,East,merchant
C0002788,2025-10-09 18:01:00.882157,2010.63,East,p2p
C0002789,2025-10-09 18:07:00.882157,2871.01,West,govt
C0002790,2025-10-09 18:14:00.882157,1456.87,North,merchant
C0002791,2025-10-09 18:20:00.882157,3131.05,Central,p2p
C0002792,2025-10-09 18:27:00.882157,3585.25,West,retail
C0002793,2025-10-09 18:33:00.882157,3576.74,North,merchant
C0002794,2025-10-09 18:40:00.882157,696.34,East,retail
C0002795,2025-10-09 18:46:00.882157,1958.5,East,merchant
C0002796,2025-10-09 18:53:00.882157,2563.13,West,retail
C0002797,2025-10-09 18:59:00.882157,2031.02,South,retail
C0002798,2025-10-09 19:06:00.882157,6275.61,Central,retail
C0002799,2025-10-09 19:12:00.882157,981.17,North,retail
C0002800,2025-10-09 19:19:00.882157,1350.1,East,merchant
C0002801,2025-10-09 19:25:00.882157,1055.61,East,retail
C0002802,2025-10-09 19:32:00.882157,1219.9,South,p2p
C0002803,2025-10-09 19:38:00.882157,1824.45,East,p2p
C0002804,2025-10-09 19:45:00.882157,2102.62,West,retail
C0002805,2025-10-09 19:51:00.882157,524.62,North,retail
C0002806,2025-10-09 19:58:00.882157,2262.26,East,merchant
C0002807,2025-10-09 20:04:00.882157,4605.31,South,retail
C0002808,2025-10-09 20:11:00.882157,1572.08,West,merchant
C0002809,2025-10-09 20:17:00.882157,2282.28,South,merchant
C0002810,2025-10-09 20:24:00.882157,2245.81,South,retail
C0002811,2025-10-09 20:30:00.882157,3601.33,South,merchant
C0002812,2025-10-09 20:37:00.882157,2227.47,West,retail
C0002813,2025-10-09 20:43:00.882157,4974.54,South,retail
C0002814,2025-10-09 20:50:00.882157,1646.06,North,retail
C0002815,2025-10-09 20:56:00.882157,2468.67,Central,merchant
C0002816,2025-10-09 21:03:00.882157,1863.39,South,p2p
C0002817,2025-10-09 21:09:00.882157,3340.64,East,retail
C0002818,2025-10-09 21:16:00.882157,573.22,North,merchant
C0002819,2025-10-09 21:22:00.882157,4309.0,North,retail
C0002820,2025-10-09 21:29:00.882157,1160.58,Central,retail
C0002821,2025-10-09 21:35:00.882157,1936.22,South,govt
C0002822,2025-10-09 21:42:00.882157,217.29,South,retail
C0002823,2025-10-09 21:48:00.882157,1499.08,East,p2p
C0002824,2025-10-09 21:55:00.882157,2758.62,West,retail
C0002825,2025-10-09 22:01:00.882157,5362.64,South,govt
C0002826,2025-10-09 22:08:00.882157,3318.9,East,retail
C0002827,2025-10-09 22:14:00.882157,665.28,South,retail
C0002828,2025-10-09 22:21:00.882157,997.9,East,merchant
C0002829,2025-10-09 22:27:00.882157,1755.04,West,merchant
C0002830,2025-10-09 22:34:00.882157,701.13,East,retail
C0002831,2025-10-09 22:40:00.882157,2395.62,East,retail
C0002832,2025-10-09 22:47:00.882157,1972.33,North,retail
C0002833,2025-10-09 22:53:00.882157,1181.04,West,retail
C0002834,2025-10-09 23:00:00.882157,87.48,Central,retail
C0002835,2025-10-09 23:06:00.882157,846.75,Central,retail
C0002836,2025-10-09 23:13:00.882157,1462.93,West,merchant
C0002837,2025-10-09 23:19:00.882157,2024.89,North,retail
C0002838,2025-10-09 23:26:00.882157,1361.4,Central,merchant
C0002839,2025-10-09 23:32:00.882157,5113.47,North,retail
C0002840,2025-10-09 23:39:00.882157,780.83,South,merchant
C0002841,2025-10-09 23:45:00.882157,2386.74,South,retail
C0002842,2025-10-09 23:52:00.882157,1134.18,Central,merchant
C0002843,2025-10-09 23:58:00.882157,1460.32,North,p2p
C0002844,2025-10-10 00:05:00.882157,1485.77,North,merchant
C0002845,2025-10-10 00:11:00.882157,601.31,West,merchant
C0002846,2025-10-10 00:18:00.882157,3517.74,East,govt
C0002847,2025-10-10 00:24:00.882157,604.16,West,retail
C0002848,2025-10-10 00:31:00.882157,2816.03,East,retail
C0002849,2025-10-10 00:37:00.882157,1980.47,East,merchant
C0002850,2025-10-10 00:44:00.882157,605.84,West,retail
C0002851,2025-10-10 00:50:00.882157,855.76,East,merchant
C0002852,2025-10-10 00:57:00.882157,1102.37,East,retail
C0002853,2025-10-10 01:03:00.882157,1660.38,South,retail
C0002854,2025-10-10 01:10:00.882157,1439.1,North,govt
C0002855,2025-10-10 01:16:00.882157,114.94,Central,retail
C0002856,2025-10-10 01:23:00.882157,5272.11,East,retail
C0002857,2025-10-10 01:29:00.882157,489.55,West,govt
C0002858,2025-10-10 01:36:00.882157,2559.83,South,p2p
C0002859,2025-10-10 01:42:00.882157,1606.38,North,retail
C0002860,2025-10-10 01:49:00.882157,3032.84,West,merchant
C0002861,2025-10-10 01:55:00.882157,2328.73,South,p2p
C0002862,2025-10-10 02:02:00.882157,2556.01,North,merchant
C0002863,2025-10-10 02:08:00.882157,690.82,South,retail
C0002864,2025-10-10 02:15:00.882157,991.41,North,retail
