review_id,date,product,department,rating,review_text,sentiment
R0001293,2025-09-20 03:59:00.882157,NetBanking,App,2,bugs in app,negative
R0001294,2025-10-05 03:59:00.882157,Credit Card,App,5,excellent service,positive
R0001295,2025-10-21 03:59:00.882157,Mortgage,Branch,4,good service,positive
R0001296,2025-06-22 03:59:00.882157,Mobile App,Branch,1,hidden fees,negative
R0001297,2025-09-23 03:59:00.882157,Savings,Loans,2,slow response,negative
R0001298,2025-09-09 03:59:00.882157,Mortgage,Contact Center,4,nice experience,positive
R0001299,2025-10-06 03:59:00.882157,Mortgage,App,3,could be better,neutral
R0001300,2025-06-15 03:59:00.882157,Insurance,Contact Center,2,poor support,negative
R0001301,2025-08-12 03:59:00.882157,Insurance,App,2,slow response,negative
R0001302,2025-08-30 03:59:00.882157,Mobile App,Branch,2,fees too high,negative
R0001303,2025-08-24 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0001304,2025-05-18 03:59:00.882157,Savings,Loans,3,works fine,neutral
R0001305,2025-10-29 03:59:00.882157,Insurance,App,5,problem solved quickly,positive
R0001306,2025-09-22 03:59:00.882157,Credit Card,Cards,1,long wait times,negative
R0001307,2025-08-05 03:59:00.882157,Mobile App,Branch,5,super fast,positive
R0001308,2025-06-26 03:59:00.882157,Mortgage,Loans,1,issue unresolved,negative
R0001309,2025-06-30 03:59:00.882157,NetBanking,Contact Center,2,confusing process,negative
R0001310,2025-05-28 03:59:00.882157,Mortgage,Loans,4,easy to use,positive
R0001311,2025-05-25 03:59:00.882157,Credit Card,Contact Center,2,slow response,negative
R0001312,2025-09-12 03:59:00.882157,Savings,App,3,works fine,neutral
R0001313,2025-06-03 03:59:00.882157,Mortgage,Contact Center,1,app keeps crashing,negative
R0001314,2025-07-02 03:59:00.882157,Credit Card,Contact Center,2,fees too high,negative
R0001315,2025-08-01 03:59:00.882157,Insurance,Loans,1,hidden fees,negative
R0001316,2025-06-13 03:59:00.882157,Mobile App,App,5,excellent service,positive
R0001317,2025-06-02 03:59:00.882157,Credit Card,Branch,3,could be better,neutral
R0001318,2025-07-25 03:59:00.882157,Credit Card,Loans,3,could be better,neutral
R0001319,2025-05-27 03:59:00.882157,Insurance,App,4,good service,positive
R0001320,2025-08-20 03:59:00.882157,Savings,Cards,2,fees too high,negative
R0001321,2025-11-09 03:59:00.882157,NetBanking,Branch,3,neutral,neutral
R0001322,2025-07-20 03:59:00.882157,NetBanking,Contact Center,4,quick approval,positive
R0001323,2025-11-08 03:59:00.882157,Insurance,Cards,3,okay service,neutral
R0001324,2025-05-18 03:59:00.882157,Insurance,Contact Center,5,problem solved quickly,positive
R0001325,2025-07-13 03:59:00.882157,Mortgage,App,2,bugs in app,negative
R0001326,2025-08-16 03:59:00.882157,NetBanking,Branch,2,fees too high,negative
R0001327,2025-09-05 03:59:00.882157,Credit Card,Branch,1,terrible service,negative
R0001328,2025-08-09 03:59:00.882157,Credit Card,Loans,4,nice experience,positive
R0001329,2025-08-20 03:59:00.882157,Insurance,App,5,transparent charges,positive
R0001330,2025-06-01 03:59:00.882157,Insurance,Contact Center,1,app keeps crashing,negative
R0001331,2025-09-06 03:59:00.882157,Credit Card,Contact Center,5,transparent charges,positive
R0001332,2025-08-12 03:59:00.882157,Credit Card,Contact Center,1,long wait times,negative
R0001333,2025-09-19 03:59:00.882157,Credit Card,Contact Center,1,issue unresolved,negative
R0001334,2025-06-08 03:59:00.882157,Savings,Branch,2,confusing process,negative
R0001335,2025-08-22 03:59:00.882157,Insurance,Branch,5,transparent charges,positive
R0001336,2025-07-14 03:59:00.882157,Insurance,Contact Center,4,nice experience,positive
R0001337,2025-08-27 03:59:00.882157,Mortgage,Loans,4,good service,positive
R0001338,2025-08-03 03:59:00.882157,Mortgage,Cards,1,long wait times,negative
R0001339,2025-10-10 03:59:00.882157,Mobile App,App,1,hidden fees,negative
R0001340,2025-09-07 03:59:00.882157,Credit Card,Contact Center,5,excellent service,positive
R0001341,2025-10-13 03:59:00.882157,Credit Card,App,2,fees too high,negative
R0001342,2025-06-02 03:59:00.882157,Mobile App,Contact Center,2,slow response,negative
R0001343,2025-10-13 03:59:00.882157,Insurance,Loans,5,love the app,positive
R0001344,2025-10-23 03:59:00.882157,Credit Card,Cards,5,excellent service,positive
R0001345,2025-09-22 03:59:00.882157,Mortgage,Contact Center,2,fees too high,negative
R0001346,2025-08-06 03:59:00.882157,Savings,Contact Center,1,hidden fees,negative
R0001347,2025-09-27 03:59:00.882157,NetBanking,Cards,2,confusing process,negative
R0001348,2025-09-19 03:59:00.882157,Insurance,Contact Center,3,neutral,neutral
R0001349,2025-07-22 03:59:00.882157,Savings,Branch,3,neutral,neutral
R0001350,2025-06-20 03:59:00.882157,Savings,Loans,5,transparent charges,positive
R0001351,2025-08-06 03:59:00.882157,Mobile App,Branch,3,neutral,neutral
R0001352,2025-08-20 03:59:00.882157,Savings,Loans,4,nice experience,positive
R0001353,2025-09-21 03:59:00.882157,Credit Card,Branch,3,could be better,neutral
R0001354,2025-11-06 03:59:00.882157,Mobile App,Branch,2,fees too high,negative
R0001355,2025-11-04 03:59:00.882157,Mortgage,Contact Center,3,average experience,neutral
R0001356,2025-05-20 03:59:00.882157,Savings,Loans,1,issue unresolved,negative
R0001357,2025-07-05 03:59:00.882157,Credit Card,Loans,5,excellent service,positive
R0001358,2025-06-28 03:59:00.882157,Credit Card,Contact Center,1,issue unresolved,negative
R0001359,2025-08-18 03:59:00.882157,Mortgage,Loans,3,neutral,neutral
R0001360,2025-10-29 03:59:00.882157,Mobile App,Loans,1,app keeps crashing,negative
R0001361,2025-06-16 03:59:00.882157,Mobile App,Contact Center,4,nice experience,positive
R0001362,2025-07-18 03:59:00.882157,Mobile App,App,1,long wait times,negative
R0001363,2025-07-09 03:59:00.882157,Mortgage,Cards,4,nice experience,positive
R0001364,2025-05-29 03:59:00.882157,Mortgage,Branch,2,bugs in app,negative
R0001365,2025-08-04 03:59:00.882157,Mortgage,Loans,1,app keeps crashing,negative
R0001366,2025-06-14 03:59:00.882157,Mobile App,Cards,3,average experience,neutral
R0001367,2025-05-25 03:59:00.882157,Savings,Contact Center,2,poor support,negative
R0001368,2025-07-21 03:59:00.882157,Mortgage,Loans,5,problem solved quickly,positive
R0001369,2025-09-14 03:59:00.882157,Mortgage,Cards,5,excellent service,positive
R0001370,2025-09-23 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0001371,2025-05-18 03:59:00.882157,Mortgage,Cards,4,good service,positive
R0001372,2025-09-11 03:59:00.882157,Savings,App,1,issue unresolved,negative
R0001373,2025-08-26 03:59:00.882157,Mobile App,Loans,5,excellent service,positive
R0001374,2025-09-30 03:59:00.882157,Mortgage,Branch,1,terrible service,negative
R0001375,2025-07-09 03:59:00.882157,Mortgage,Branch,2,poor support,negative
R0001376,2025-10-16 03:59:00.882157,Insurance,Branch,1,app keeps crashing,negative
R0001377,2025-05-21 03:59:00.882157,Insurance,App,5,transparent charges,positive
R0001378,2025-08-24 03:59:00.882157,Credit Card,Cards,4,helpful staff,positive
R0001379,2025-10-18 03:59:00.882157,Credit Card,Branch,5,transparent charges,positive
R0001380,2025-10-15 03:59:00.882157,Mortgage,App,3,neutral,neutral
R0001381,2025-06-12 03:59:00.882157,Insurance,Loans,5,problem solved quickly,positive
R0001382,2025-06-06 03:59:00.882157,Credit Card,Loans,1,long wait times,negative
R0001383,2025-08-17 03:59:00.882157,Mobile App,Contact Center,1,issue unresolved,negative
R0001384,2025-08-29 03:59:00.882157,Insurance,App,4,nice experience,positive
R0001385,2025-09-27 03:59:00.882157,Savings,Branch,5,transparent charges,positive
R0001386,2025-07-29 03:59:00.882157,Savings,App,2,slow response,negative
R0001387,2025-10-09 03:59:00.882157,Savings,App,2,confusing process,negative
R0001388,2025-10-31 03:59:00.882157,Savings,Cards,2,confusing process,negative
R0001389,2025-08-13 03:59:00.882157,Insurance,Contact Center,3,works fine,neutral
R0001390,2025-10-16 03:59:00.882157,Mobile App,App,2,poor support,negative
R0001391,2025-07-27 03:59:00.882157,Savings,Branch,3,average experience,neutral
R0001392,2025-09-28 03:59:00.882157,Mobile App,Contact Center,2,slow response,negative
R0001393,2025-06-17 03:59:00.882157,Credit Card,Loans,4,nice experience,positive
R0001394,2025-09-24 03:59:00.882157,Credit Card,App,5,super fast,positive
R0001395,2025-10-30 03:59:00.882157,Mortgage,Cards,3,works fine,neutral
R0001396,2025-05-27 03:59:00.882157,Insurance,Branch,1,hidden fees,negative
R0001397,2025-07-11 03:59:00.882157,Savings,App,3,works fine,neutral
R0001398,2025-09-08 03:59:00.882157,Mobile App,Cards,5,transparent charges,positive
R0001399,2025-05-26 03:59:00.882157,Mobile App,Loans,3,could be better,neutral
R0001400,2025-09-18 03:59:00.882157,NetBanking,App,3,neutral,neutral
R0001401,2025-10-09 03:59:00.882157,Insurance,Cards,5,love the app,positive
R0001402,2025-06-06 03:59:00.882157,Credit Card,Branch,2,slow response,negative
R0001403,2025-11-08 03:59:00.882157,Insurance,Branch,5,transparent charges,positive
R0001404,2025-09-12 03:59:00.882157,Mobile App,Loans,4,quick approval,positive
R0001405,2025-06-22 03:59:00.882157,Insurance,Contact Center,2,poor support,negative
R0001406,2025-09-17 03:59:00.882157,NetBanking,App,3,could be better,neutral
R0001407,2025-08-01 03:59:00.882157,Credit Card,Cards,5,problem solved quickly,positive
R0001408,2025-11-08 03:59:00.882157,Credit Card,Loans,4,good service,positive
R0001409,2025-06-23 03:59:00.882157,NetBanking,Loans,4,nice experience,positive
R0001410,2025-10-18 03:59:00.882157,Savings,Cards,1,hidden fees,negative
R0001411,2025-11-04 03:59:00.882157,Savings,Contact Center,4,quick approval,positive
R0001412,2025-06-11 03:59:00.882157,NetBanking,Contact Center,1,app keeps crashing,negative
R0001413,2025-09-27 03:59:00.882157,Savings,Loans,4,nice experience,positive
R0001414,2025-07-19 03:59:00.882157,Credit Card,Loans,5,excellent service,positive
R0001415,2025-08-30 03:59:00.882157,Mobile App,Loans,3,works fine,neutral
R0001416,2025-07-21 03:59:00.882157,Savings,Loans,2,poor support,negative
R0001417,2025-06-24 03:59:00.882157,Insurance,Loans,4,easy to use,positive
R0001418,2025-06-21 03:59:00.882157,Mobile App,App,4,good service,positive
R0001419,2025-07-12 03:59:00.882157,NetBanking,App,1,hidden fees,negative
R0001420,2025-06-08 03:59:00.882157,Mortgage,App,3,average experience,neutral
R0001421,2025-07-23 03:59:00.882157,Savings,Branch,5,transparent charges,positive
R0001422,2025-10-25 03:59:00.882157,Mortgage,App,5,love the app,positive
R0001423,2025-10-14 03:59:00.882157,Savings,App,3,okay service,neutral
R0001424,2025-06-19 03:59:00.882157,Mobile App,Contact Center,5,super fast,positive
R0001425,2025-07-03 03:59:00.882157,Mortgage,Loans,2,confusing process,negative
R0001426,2025-06-14 03:59:00.882157,Credit Card,Cards,5,problem solved quickly,positive
R0001427,2025-08-23 03:59:00.882157,Savings,Contact Center,2,fees too high,negative
R0001428,2025-08-03 03:59:00.882157,NetBanking,Branch,4,quick approval,positive
R0001429,2025-06-06 03:59:00.882157,NetBanking,Contact Center,5,excellent service,positive
R0001430,2025-06-02 03:59:00.882157,Insurance,Cards,5,excellent service,positive
R0001431,2025-07-15 03:59:00.882157,Mortgage,Contact Center,2,poor support,negative
R0001432,2025-05-24 03:59:00.882157,NetBanking,Contact Center,4,easy to use,positive
R0001433,2025-08-04 03:59:00.882157,Insurance,App,4,nice experience,positive
R0001434,2025-10-16 03:59:00.882157,Mortgage,Branch,1,app keeps crashing,negative
R0001435,2025-07-11 03:59:00.882157,Mobile App,App,4,quick approval,positive
R0001436,2025-10-21 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0001437,2025-08-30 03:59:00.882157,Savings,Branch,1,terrible service,negative
R0001438,2025-09-24 03:59:00.882157,Credit Card,Cards,4,quick approval,positive
R0001439,2025-06-13 03:59:00.882157,Mobile App,Cards,2,confusing process,negative
R0001440,2025-09-03 03:59:00.882157,Mortgage,Contact Center,3,okay service,neutral
R0001441,2025-07-15 03:59:00.882157,Savings,Contact Center,1,app keeps crashing,negative
R0001442,2025-06-08 03:59:00.882157,Mortgage,Contact Center,5,transparent charges,positive
R0001443,2025-06-15 03:59:00.882157,Insurance,Contact Center,2,poor support,negative
R0001444,2025-07-04 03:59:00.882157,Insurance,Branch,3,okay service,neutral
R0001445,2025-05-31 03:59:00.882157,Credit Card,App,2,poor support,negative
R0001446,2025-06-01 03:59:00.882157,Insurance,Branch,1,hidden fees,negative
R0001447,2025-07-01 03:59:00.882157,Mobile App,Contact Center,3,average experience,neutral
R0001448,2025-06-20 03:59:00.882157,Mortgage,Loans,1,issue unresolved,negative
R0001449,2025-11-10 03:59:00.882157,Mortgage,Cards,1,hidden fees,negative
R0001450,2025-07-15 03:59:00.882157,Mobile App,Contact Center,4,quick approval,positive
R0001451,2025-05-26 03:59:00.882157,Insurance,Contact Center,2,bugs in app,negative
R0001452,2025-09-03 03:59:00.882157,Insurance,Cards,4,easy to use,positive
R0001453,2025-10-19 03:59:00.882157,Mobile App,Cards,4,good service,positive
R0001454,2025-06-21 03:59:00.882157,Credit Card,App,2,bugs in app,negative
R0001455,2025-07-22 03:59:00.882157,Savings,Branch,3,works fine,neutral
R0001456,2025-06-01 03:59:00.882157,Savings,Cards,2,slow response,negative
R0001457,2025-10-09 03:59:00.882157,Insurance,Branch,5,transparent charges,positive
R0001458,2025-09-22 03:59:00.882157,NetBanking,Contact Center,3,okay service,neutral
R0001459,2025-06-30 03:59:00.882157,Savings,Loans,4,nice experience,positive
R0001460,2025-07-30 03:59:00.882157,Savings,Loans,1,issue unresolved,negative
R0001461,2025-09-18 03:59:00.882157,NetBanking,App,1,hidden fees,negative
R0001462,2025-07-11 03:59:00.882157,Savings,App,4,helpful staff,positive
R0001463,2025-05-19 03:59:00.882157,Insurance,App,3,okay service,neutral
R0001464,2025-10-21 03:59:00.882157,Mortgage,Loans,5,love the app,positive
R0001465,2025-09-26 03:59:00.882157,Insurance,Cards,3,neutral,neutral
R0001466,2025-06-16 03:59:00.882157,Insurance,Cards,2,poor support,negative
R0001467,2025-08-23 03:59:00.882157,NetBanking,Cards,5,super fast,positive
R0001468,2025-07-18 03:59:00.882157,Credit Card,Contact Center,2,confusing process,negative
R0001469,2025-08-13 03:59:00.882157,Credit Card,Branch,3,works fine,neutral
R0001470,2025-07-26 03:59:00.882157,Insurance,Contact Center,4,nice experience,positive
R0001471,2025-08-03 03:59:00.882157,Mobile App,App,4,nice experience,positive
R0001472,2025-06-16 03:59:00.882157,Mobile App,App,2,bugs in app,negative
R0001473,2025-08-18 03:59:00.882157,Credit Card,Cards,5,love the app,positive
R0001474,2025-07-25 03:59:00.882157,NetBanking,Contact Center,2,fees too high,negative
R0001475,2025-05-27 03:59:00.882157,Credit Card,Contact Center,5,super fast,positive
R0001476,2025-08-14 03:59:00.882157,Mortgage,Cards,1,app keeps crashing,negative
R0001477,2025-06-12 03:59:00.882157,Credit Card,Branch,3,okay service,neutral
R0001478,2025-11-08 03:59:00.882157,NetBanking,Branch,4,good service,positive
R0001479,2025-06-25 03:59:00.882157,Savings,Contact Center,4,good service,positive
R0001480,2025-11-09 03:59:00.882157,Insurance,Contact Center,5,love the app,positive
R0001481,2025-06-30 03:59:00.882157,Insurance,Branch,1,long wait times,negative
R0001482,2025-07-19 03:59:00.882157,NetBanking,Loans,4,good service,positive
R0001483,2025-10-05 03:59:00.882157,Insurance,Loans,2,confusing process,negative
R0001484,2025-09-19 03:59:00.882157,NetBanking,App,2,fees too high,negative
R0001485,2025-07-15 03:59:00.882157,Mortgage,Contact Center,4,nice experience,positive
R0001486,2025-09-16 03:59:00.882157,Mortgage,Branch,5,love the app,positive
R0001487,2025-05-21 03:59:00.882157,Savings,Cards,3,average experience,neutral
R0001488,2025-09-18 03:59:00.882157,Insurance,Cards,1,long wait times,negative
R0001489,2025-10-21 03:59:00.882157,Savings,Loans,3,average experience,neutral
R0001490,2025-09-12 03:59:00.882157,Credit Card,Branch,1,terrible service,negative
R0001491,2025-06-04 03:59:00.882157,Insurance,Loans,4,easy to use,positive
R0001492,2025-08-04 03:59:00.882157,Savings,Loans,5,excellent service,positive
R0001493,2025-07-05 03:59:00.882157,Mortgage,Contact Center,2,bugs in app,negative
R0001494,2025-05-30 03:59:00.882157,NetBanking,Contact Center,2,bugs in app,negative
R0001495,2025-07-05 03:59:00.882157,Mortgage,Branch,2,poor support,negative
R0001496,2025-11-07 03:59:00.882157,Mortgage,App,5,super fast,positive
R0001497,2025-07-17 03:59:00.882157,NetBanking,Contact Center,3,neutral,neutral
R0001498,2025-06-17 03:59:00.882157,Savings,App,4,good service,positive
R0001499,2025-07-18 03:59:00.882157,Savings,Loans,5,problem solved quickly,positive
R0001500,2025-09-27 03:59:00.882157,Savings,Loans,4,quick approval,positive
R0001501,2025-09-28 03:59:00.882157,Mobile App,Branch,4,nice experience,positive
R0001502,2025-05-23 03:59:00.882157,Insurance,Branch,3,neutral,neutral
R0001503,2025-07-31 03:59:00.882157,Mobile App,Loans,2,poor support,negative
R0001504,2025-07-13 03:59:00.882157,Mobile App,App,1,hidden fees,negative
R0001505,2025-06-10 03:59:00.882157,NetBanking,App,5,super fast,positive
R0001506,2025-08-25 03:59:00.882157,Credit Card,Loans,5,problem solved quickly,positive
R0001507,2025-06-06 03:59:00.882157,Credit Card,Cards,5,problem solved quickly,positive
R0001508,2025-05-16 03:59:00.882157,Mortgage,Cards,4,helpful staff,positive
R0001509,2025-10-30 03:59:00.882157,NetBanking,App,3,neutral,neutral
R0001510,2025-07-01 03:59:00.882157,Mobile App,Cards,5,super fast,positive
R0001511,2025-08-11 03:59:00.882157,Credit Card,Contact Center,4,nice experience,positive
R0001512,2025-06-12 03:59:00.882157,Mobile App,Branch,3,neutral,neutral
R0001513,2025-11-08 03:59:00.882157,Insurance,Branch,1,long wait times,negative
R0001514,2025-09-02 03:59:00.882157,Mobile App,Cards,3,could be better,neutral
