tx_id,user_id,timestamp,amount,merchant_type,country,device,hour,is_international,label_fraud
T0003331,20704,2025-10-16 07:17:00.882157,6.26,atm_withdrawal,IN,mobile,21,0,0
T0003332,21867,2025-11-10 15:16:00.882157,25.32,luxury,GB,web,20,1,0
T0003333,12745,2025-11-01 05:14:00.882157,43.41,restaurants,IN,mobile,6,0,0
T0003334,13866,2025-11-06 18:11:00.882157,6.78,restaurants,IN,pos,20,0,0
T0003335,42245,2025-11-08 01:46:00.882157,40.65,luxury,IN,web,11,0,0
T0003336,15818,2025-10-29 04:39:00.882157,53.04,grocery,DE,mobile,8,1,0
T0003337,40116,2025-10-15 22:31:00.882157,53.85,restaurants,JP,web,1,1,1
T0003338,25493,2025-11-10 08:27:00.882157,43.69,grocery,DE,mobile,2,1,0
T0003339,38038,2025-11-02 04:02:00.882157,7.46,online_sub,IN,mobile,4,0,0
T0003340,30447,2025-10-26 02:19:00.882157,23.87,grocery,IN,mobile,17,0,0
T0003341,40431,2025-11-09 02:09:00.882157,39.25,online_sub,IN,pos,13,0,0
T0003342,27908,2025-11-06 13:05:00.882157,125.72,grocery,GB,mobile,21,1,0
T0003343,39336,2025-11-02 10:25:00.882157,27.18,fuel,IN,web,18,0,0
T0003344,14025,2025-10-25 06:10:00.882157,42.39,online_sub,IN,mobile,20,0,0
T0003345,30093,2025-11-04 23:14:00.882157,10.19,fuel,IN,mobile,4,0,0
T0003346,16155,2025-10-20 17:37:00.882157,8.06,restaurants,IN,mobile,9,0,0
T0003347,43487,2025-10-26 15:17:00.882157,7.05,fuel,IN,web,15,0,0
T0003348,30963,2025-10-15 07:41:00.882157,17.44,atm_withdrawal,IN,web,23,0,0
T0003349,30936,2025-10-16 20:29:00.882157,236.31,online_sub,IN,web,19,0,0
T0003350,14426,2025-10-14 18:04:00.882157,17.78,travel,IN,mobile,0,0,0
T0003351,33303,2025-11-04 12:04:00.882157,39.76,restaurants,IN,mobile,20,0,0
T0003352,37606,2025-11-06 01:02:00.882157,48.66,restaurants,AE,web,3,1,0
T0003353,38151,2025-11-05 14:16:00.882157,8.62,electronics,IN,mobile,4,0,0
T0003354,23767,2025-10-21 17:07:00.882157,17.17,atm_withdrawal,SG,mobile,10,1,0
T0003355,21308,2025-10-20 02:12:00.882157,52.23,grocery,IN,mobile,13,0,0
T0003356,34770,2025-10-13 09:35:00.882157,42.51,luxury,IN,web,23,0,0
T0003357,38572,2025-10-24 13:42:00.882157,3.34,grocery,US,web,10,1,1
T0003358,12204,2025-10-21 04:15:00.882157,50.61,luxury,DE,mobile,23,1,0
T0003359,37233,2025-10-25 14:20:00.882157,15.2,travel,US,web,7,1,0
T0003360,31729,2025-10-18 05:19:00.882157,15.63,electronics,IN,web,0,0,0
T0003361,41131,2025-11-06 07:25:00.882157,41.48,travel,IN,mobile,6,0,0
T0003362,43870,2025-10-29 07:37:00.882157,134.17,electronics,IN,mobile,12,0,0
T0003363,48011,2025-10-29 21:02:00.882157,21.97,online_sub,IN,web,19,0,0
T0003364,49382,2025-10-22 02:27:00.882157,93.5,online_sub,IN,web,5,0,0
T0003365,31607,2025-10-12 13:06:00.882157,5.97,luxury,IN,mobile,3,0,1
T0003366,34968,2025-10-17 13:26:00.882157,31.1,fuel,IN,web,11,0,0
T0003367,43398,2025-10-24 00:49:00.882157,15.36,fuel,AE,web,4,1,0
T0003368,21908,2025-11-10 18:59:00.882157,36.46,luxury,US,pos,4,1,0
T0003369,36423,2025-10-28 12:48:00.882157,19.86,atm_withdrawal,IN,mobile,16,0,0
T0003370,19171,2025-10-19 03:20:00.882157,6.63,online_sub,JP,mobile,5,1,0
T0003371,22721,2025-10-21 07:56:00.882157,10.68,atm_withdrawal,US,web,9,1,0
T0003372,26616,2025-10-23 06:29:00.882157,4.83,luxury,IN,web,15,0,0
T0003373,48458,2025-10-19 04:14:00.882157,6.87,fuel,IN,mobile,23,0,0
T0003374,17659,2025-10-21 03:07:00.882157,44.9,luxury,US,web,20,1,0
T0003375,21704,2025-11-04 00:19:00.882157,20.83,online_sub,IN,web,13,0,0
T0003376,42793,2025-10-23 09:12:00.882157,34.55,travel,JP,web,9,1,0
T0003377,41226,2025-11-05 18:24:00.882157,182.43,grocery,IN,mobile,21,0,0
T0003378,33852,2025-10-13 12:47:00.882157,19.87,online_sub,IN,web,20,0,0
T0003379,42082,2025-11-01 01:18:00.882157,52.77,luxury,DE,mobile,16,1,0
T0003380,32794,2025-10-14 04:47:00.882157,27.93,online_sub,DE,mobile,4,1,1
T0003381,23379,2025-10-28 06:57:00.882157,493.15,online_sub,IN,mobile,1,0,0
T0003382,17006,2025-11-06 09:32:00.882157,1.14,fuel,GB,mobile,3,1,0
T0003383,18682,2025-10-24 03:21:00.882157,12.76,luxury,IN,mobile,17,0,0
T0003384,43840,2025-11-06 06:29:00.882157,53.88,fuel,GB,mobile,7,1,0
T0003385,42430,2025-10-24 03:41:00.882157,12.3,luxury,JP,atm,13,1,0
T0003386,33091,2025-11-07 17:20:00.882157,49.13,fuel,IN,pos,12,0,0
T0003387,42983,2025-10-19 10:32:00.882157,25.46,fuel,IN,pos,6,0,0
T0003388,33989,2025-11-09 03:54:00.882157,67.24,travel,IN,web,8,0,0
T0003389,19915,2025-10-16 22:31:00.882157,8.26,online_sub,IN,pos,3,0,0
T0003390,28990,2025-10-14 21:11:00.882157,32.51,atm_withdrawal,IN,mobile,4,0,0
T0003391,34734,2025-10-26 18:08:00.882157,44.23,travel,SG,web,14,1,0
T0003392,24824,2025-11-02 21:45:00.882157,31.14,atm_withdrawal,IN,mobile,8,0,0
T0003393,46081,2025-10-15 00:54:00.882157,31.72,fuel,IN,mobile,17,0,0
T0003394,21033,2025-10-21 12:56:00.882157,95.83,travel,AE,mobile,13,1,0
T0003395,26241,2025-10-16 08:54:00.882157,4.65,restaurants,IN,web,14,0,0
T0003396,15939,2025-11-04 11:46:00.882157,30.91,restaurants,IN,mobile,0,0,0
T0003397,45063,2025-11-03 04:10:00.882157,7.62,online_sub,IN,web,18,0,1
T0003398,44464,2025-11-04 02:47:00.882157,60.07,online_sub,US,pos,0,1,0
T0003399,21185,2025-11-08 22:34:00.882157,11.25,fuel,IN,mobile,5,0,0
T0003400,37045,2025-11-01 11:12:00.882157,2.02,online_sub,AE,mobile,7,1,0
T0003401,29167,2025-10-14 05:28:00.882157,61.59,travel,IN,web,3,0,0
T0003402,46412,2025-10-29 23:32:00.882157,20.45,electronics,GB,mobile,15,1,0
T0003403,31625,2025-10-31 22:39:00.882157,39.43,online_sub,US,pos,10,1,0
T0003404,49188,2025-10-17 23:52:00.882157,121.31,travel,US,pos,3,1,0
T0003405,37076,2025-10-21 08:19:00.882157,40.04,restaurants,IN,mobile,10,0,0
T0003406,29029,2025-10-14 09:02:00.882157,32.39,restaurants,IN,mobile,9,0,1
T0003407,32973,2025-10-29 13:12:00.882157,25.8,travel,JP,atm,16,1,0
T0003408,49121,2025-11-04 12:29:00.882157,8.13,atm_withdrawal,IN,atm,8,0,0
T0003409,41433,2025-10-27 11:51:00.882157,21.63,restaurants,IN,mobile,9,0,0
T0003410,11932,2025-10-13 01:25:00.882157,215.42,travel,US,mobile,7,1,0
T0003411,11757,2025-10-23 10:12:00.882157,18.28,atm_withdrawal,SG,web,13,1,0
T0003412,40722,2025-10-26 12:53:00.882157,23.02,online_sub,IN,mobile,12,0,0
T0003413,47853,2025-10-26 15:18:00.882157,101.49,electronics,US,atm,2,1,0
T0003414,48405,2025-10-26 02:39:00.882157,5.37,fuel,US,pos,13,1,0
T0003415,11116,2025-11-07 17:28:00.882157,51.99,fuel,IN,web,13,0,0
T0003416,21691,2025-10-21 20:22:00.882157,5.11,online_sub,US,mobile,2,1,1
T0003417,10492,2025-11-05 20:32:00.882157,41.23,online_sub,SG,web,15,1,0
T0003418,37882,2025-11-01 13:33:00.882157,26.48,restaurants,DE,mobile,9,1,0
T0003419,18811,2025-10-26 14:21:00.882157,51.57,grocery,IN,mobile,3,0,0
T0003420,37808,2025-10-15 15:51:00.882157,9.36,luxury,US,web,19,1,0
T0003421,34272,2025-11-08 12:43:00.882157,15.46,atm_withdrawal,IN,web,17,0,1
T0003422,38399,2025-11-03 13:34:00.882157,54.45,electronics,IN,pos,3,0,0
T0003423,16474,2025-10-14 03:37:00.882157,15.87,travel,US,pos,1,1,0
T0003424,36956,2025-10-23 03:59:00.882157,59.94,luxury,IN,mobile,10,0,0
T0003425,23979,2025-11-02 18:38:00.882157,33.77,travel,IN,mobile,14,0,0
T0003426,38328,2025-10-30 12:24:00.882157,16.98,luxury,IN,mobile,10,0,0
T0003427,22867,2025-10-12 09:28:00.882157,19.47,fuel,IN,mobile,22,0,0
T0003428,35851,2025-10-31 21:49:00.882157,27.21,luxury,IN,web,20,0,0
T0003429,41279,2025-10-31 07:52:00.882157,21.52,online_sub,IN,web,22,0,1
T0003430,40527,2025-11-06 05:06:00.882157,58.37,electronics,US,pos,5,1,0
T0003431,17866,2025-11-09 21:05:00.882157,18.36,fuel,IN,web,17,0,0
T0003432,25449,2025-10-15 01:43:00.882157,14.85,restaurants,US,mobile,17,1,0
T0003433,20685,2025-10-22 05:09:00.882157,70.51,luxury,SG,mobile,0,1,0
T0003434,33544,2025-10-24 22:54:00.882157,17.41,electronics,IN,mobile,12,0,0
T0003435,15451,2025-10-20 18:25:00.882157,15.37,online_sub,IN,mobile,0,0,1
T0003436,31642,2025-10-13 07:18:00.882157,1.99,restaurants,US,mobile,12,1,0
T0003437,49954,2025-10-15 14:48:00.882157,9.1,travel,US,mobile,20,1,0
T0003438,48870,2025-10-12 06:21:00.882157,11.24,restaurants,IN,atm,4,0,0
T0003439,41030,2025-10-28 17:47:00.882157,15.38,atm_withdrawal,US,mobile,22,1,0
T0003440,40873,2025-10-16 05:15:00.882157,12.7,atm_withdrawal,IN,web,16,0,0
T0003441,10619,2025-10-14 18:04:00.882157,76.11,grocery,IN,mobile,15,0,0
T0003442,43650,2025-10-12 12:31:00.882157,12.01,electronics,IN,mobile,20,0,0
T0003443,35372,2025-10-28 13:24:00.882157,12.99,atm_withdrawal,IN,mobile,17,0,0
T0003444,13642,2025-10-15 22:17:00.882157,31.93,travel,IN,mobile,9,0,0
T0003445,38001,2025-10-30 13:48:00.882157,8.53,electronics,US,web,16,1,0
T0003446,44064,2025-11-09 03:16:00.882157,140.08,electronics,AE,web,6,1,0
T0003447,39290,2025-10-18 09:21:00.882157,62.95,electronics,IN,web,14,0,0
T0003448,24122,2025-11-11 02:44:00.882157,7.95,online_sub,DE,web,18,1,0
T0003449,34820,2025-10-30 08:13:00.882157,78.6,atm_withdrawal,US,pos,8,1,0
T0003450,12895,2025-11-03 22:48:00.882157,97.79,fuel,IN,pos,20,0,0
T0003451,15366,2025-11-06 07:13:00.882157,8.17,electronics,IN,web,20,0,0
T0003452,18711,2025-11-04 02:46:00.882157,7.98,online_sub,US,mobile,4,1,0
T0003453,29596,2025-11-04 06:19:00.882157,14.28,grocery,JP,atm,9,1,1
T0003454,28793,2025-11-08 19:07:00.882157,6.14,atm_withdrawal,IN,atm,12,0,0
T0003455,18199,2025-10-19 07:19:00.882157,11.95,fuel,US,web,0,1,0
T0003456,20717,2025-10-24 00:36:00.882157,17.81,online_sub,IN,web,20,0,0
T0003457,46191,2025-10-25 07:26:00.882157,46.03,restaurants,IN,mobile,5,0,0
T0003458,20211,2025-10-17 05:26:00.882157,29.53,grocery,IN,pos,2,0,0
T0003459,33360,2025-10-13 05:30:00.882157,23.21,restaurants,GB,pos,16,1,0
T0003460,31542,2025-11-01 08:51:00.882157,16.32,fuel,IN,web,11,0,0
T0003461,41312,2025-10-29 23:15:00.882157,6.87,online_sub,IN,web,10,0,0
T0003462,46435,2025-10-22 02:10:00.882157,50.47,grocery,IN,mobile,7,0,0
T0003463,38247,2025-11-05 19:51:00.882157,49.3,online_sub,SG,mobile,11,1,0
T0003464,32357,2025-10-26 03:28:00.882157,14.19,grocery,AE,web,10,1,0
T0003465,37691,2025-10-17 15:28:00.882157,8.53,electronics,IN,mobile,21,0,0
T0003466,22424,2025-11-08 22:27:00.882157,138.92,electronics,JP,web,4,1,0
T0003467,28852,2025-10-19 06:51:00.882157,35.13,atm_withdrawal,IN,pos,7,0,0
T0003468,32601,2025-10-25 22:29:00.882157,41.13,fuel,IN,mobile,11,0,0
T0003469,28020,2025-10-20 18:22:00.882157,43.04,grocery,IN,mobile,21,0,0
T0003470,18155,2025-11-03 20:10:00.882157,7.67,electronics,IN,pos,5,0,0
T0003471,13583,2025-10-29 02:28:00.882157,130.87,fuel,IN,mobile,8,0,0
T0003472,25515,2025-10-26 12:44:00.882157,17.75,travel,US,mobile,16,1,0
T0003473,46777,2025-10-15 14:20:00.882157,64.27,electronics,US,web,1,1,0
T0003474,29710,2025-10-16 23:47:00.882157,125.38,electronics,US,pos,0,1,0
T0003475,34532,2025-10-14 15:57:00.882157,29.53,luxury,GB,pos,17,1,0
T0003476,28601,2025-10-14 19:48:00.882157,7.84,online_sub,AE,web,2,1,0
T0003477,14967,2025-10-13 02:57:00.882157,1.98,travel,IN,mobile,13,0,0
T0003478,28753,2025-11-01 23:35:00.882157,26.04,grocery,US,pos,12,1,0
T0003479,30022,2025-10-24 18:34:00.882157,35.26,fuel,US,web,1,1,1
T0003480,19135,2025-11-02 03:02:00.882157,14.73,travel,DE,web,21,1,0
T0003481,15722,2025-11-06 04:53:00.882157,31.26,grocery,IN,mobile,3,0,0
T0003482,37413,2025-11-09 21:33:00.882157,42.6,electronics,IN,mobile,14,0,0
T0003483,37236,2025-10-14 21:19:00.882157,76.99,restaurants,US,web,4,1,0
T0003484,25514,2025-10-22 09:35:00.882157,21.33,luxury,AE,mobile,9,1,1
T0003485,47212,2025-10-27 20:33:00.882157,25.85,atm_withdrawal,IN,mobile,8,0,0
T0003486,30331,2025-10-23 02:42:00.882157,22.48,restaurants,US,atm,17,1,0
T0003487,28060,2025-11-07 12:48:00.882157,28.09,atm_withdrawal,IN,mobile,2,0,0
T0003488,11196,2025-11-06 17:05:00.882157,15.82,fuel,DE,mobile,13,1,0
T0003489,22297,2025-11-07 07:53:00.882157,15.74,fuel,IN,mobile,9,0,0
T0003490,12787,2025-10-16 15:18:00.882157,16.81,travel,IN,web,16,0,0
T0003491,33816,2025-11-10 06:59:00.882157,31.95,atm_withdrawal,IN,pos,14,0,0
T0003492,29702,2025-10-27 19:58:00.882157,11.14,online_sub,IN,pos,17,0,0
T0003493,35242,2025-10-13 03:51:00.882157,16.89,grocery,IN,pos,16,0,0
T0003494,12176,2025-10-31 06:47:00.882157,181.09,atm_withdrawal,AE,pos,2,1,0
T0003495,30127,2025-10-24 04:39:00.882157,69.49,luxury,JP,pos,15,1,0
T0003496,37228,2025-10-25 02:55:00.882157,9.93,atm_withdrawal,IN,mobile,18,0,0
T0003497,30208,2025-10-31 16:52:00.882157,67.22,atm_withdrawal,US,mobile,12,1,0
T0003498,38482,2025-10-27 03:15:00.882157,52.39,luxury,IN,mobile,22,0,0
T0003499,19171,2025-11-10 10:02:00.882157,24.31,restaurants,IN,mobile,16,0,0
T0003500,45219,2025-11-04 09:25:00.882157,12.89,travel,IN,web,22,0,0
T0003501,43396,2025-11-05 03:24:00.882157,11.44,atm_withdrawal,IN,mobile,15,0,0
T0003502,13696,2025-10-31 03:38:00.882157,34.3,online_sub,US,web,8,1,0
T0003503,30058,2025-10-30 16:05:00.882157,11.15,online_sub,IN,mobile,23,0,0
T0003504,30313,2025-10-21 18:18:00.882157,85.81,online_sub,JP,mobile,20,1,0
T0003505,29149,2025-11-01 20:51:00.882157,115.57,fuel,US,mobile,11,1,0
T0003506,14956,2025-10-19 23:53:00.882157,25.92,grocery,GB,pos,2,1,0
T0003507,20195,2025-11-01 04:59:00.882157,89.63,grocery,DE,web,8,1,0
T0003508,27076,2025-10-23 06:45:00.882157,17.6,restaurants,DE,atm,15,1,0
T0003509,11105,2025-10-15 16:35:00.882157,12.81,atm_withdrawal,US,pos,4,1,0
T0003510,25417,2025-10-18 05:41:00.882157,86.08,travel,IN,web,18,0,0
T0003511,34729,2025-10-19 10:07:00.882157,142.43,electronics,IN,mobile,21,0,0
T0003512,40099,2025-10-28 15:25:00.882157,213.01,travel,GB,web,12,1,0
T0003513,42598,2025-10-16 12:31:00.882157,38.45,atm_withdrawal,IN,web,1,0,0
T0003514,39961,2025-10-20 23:08:00.882157,67.04,grocery,DE,mobile,18,1,0
T0003515,22602,2025-10-31 06:38:00.882157,37.57,atm_withdrawal,IN,mobile,17,0,0
T0003516,19256,2025-10-17 19:48:00.882157,118.34,restaurants,IN,web,11,0,0
T0003517,30584,2025-10-18 22:46:00.882157,42.73,fuel,IN,mobile,17,0,0
T0003518,44681,2025-10-30 11:54:00.882157,63.14,atm_withdrawal,SG,atm,4,1,0
T0003519,35792,2025-10-21 23:37:00.882157,8.23,travel,IN,web,19,0,0
T0003520,31904,2025-10-23 04:03:00.882157,21.27,restaurants,IN,mobile,19,0,0
T0003521,44540,2025-10-18 16:43:00.882157,63.71,electronics,IN,mobile,7,0,0
T0003522,36536,2025-10-15 18:15:00.882157,57.98,luxury,IN,web,21,0,0
T0003523,29164,2025-11-08 18:11:00.882157,69.68,travel,IN,web,15,0,0
T0003524,22996,2025-11-01 21:20:00.882157,30.77,atm_withdrawal,IN,web,1,0,0
T0003525,12871,2025-11-02 05:54:00.882157,13.67,restaurants,IN,web,12,0,0
T0003526,32626,2025-11-07 13:36:00.882157,25.49,online_sub,IN,web,0,0,0
T0003527,20521,2025-10-28 23:47:00.882157,28.49,electronics,DE,mobile,4,1,0
T0003528,11132,2025-10-19 18:06:00.882157,34.95,online_sub,DE,atm,22,1,0
T0003529,43467,2025-11-01 10:58:00.882157,9.81,fuel,IN,mobile,20,0,0
T0003530,24534,2025-10-19 15:02:00.882157,20.51,grocery,IN,mobile,11,0,0
T0003531,33854,2025-10-31 09:04:00.882157,24.7,travel,IN,mobile,3,0,0
T0003532,49065,2025-11-09 21:59:00.882157,2.57,restaurants,DE,mobile,4,1,1
T0003533,17812,2025-11-02 23:43:00.882157,64.98,travel,IN,mobile,10,0,0
T0003534,14557,2025-10-19 06:14:00.882157,32.21,online_sub,IN,web,9,0,0
T0003535,12179,2025-10-24 00:09:00.882157,35.82,online_sub,IN,mobile,7,0,0
T0003536,19065,2025-11-09 22:43:00.882157,15.78,grocery,IN,pos,20,0,0
T0003537,18275,2025-10-15 11:05:00.882157,50.18,restaurants,IN,web,8,0,0
T0003538,45948,2025-10-23 11:33:00.882157,11.32,travel,AE,mobile,6,1,0
T0003539,30700,2025-10-12 12:30:00.882157,13.35,restaurants,US,mobile,13,1,0
T0003540,49464,2025-11-04 16:25:00.882157,52.44,grocery,US,mobile,10,1,0
T0003541,37794,2025-11-11 02:58:00.882157,39.45,online_sub,IN,mobile,17,0,0
T0003542,38783,2025-11-04 18:27:00.882157,7.09,atm_withdrawal,SG,mobile,17,1,1
T0003543,26998,2025-10-24 02:40:00.882157,142.06,luxury,IN,mobile,21,0,0
T0003544,23869,2025-10-13 08:08:00.882157,12.23,restaurants,IN,mobile,7,0,0
T0003545,38152,2025-10-25 15:50:00.882157,23.59,online_sub,US,mobile,1,1,0
T0003546,30954,2025-10-17 07:44:00.882157,169.72,electronics,JP,mobile,21,1,1
T0003547,41555,2025-11-05 02:01:00.882157,3.12,online_sub,IN,pos,20,0,0
T0003548,26654,2025-10-15 23:29:00.882157,4.52,online_sub,IN,mobile,6,0,0
T0003549,45236,2025-11-10 11:12:00.882157,43.12,restaurants,IN,web,4,0,0
T0003550,25042,2025-11-06 03:03:00.882157,2.01,luxury,JP,mobile,13,1,0
T0003551,35966,2025-11-03 17:26:00.882157,3.17,grocery,IN,mobile,13,0,0
T0003552,24270,2025-10-25 15:15:00.882157,93.12,electronics,IN,web,2,0,0
T0003553,40908,2025-10-26 23:13:00.882157,17.65,electronics,IN,mobile,5,0,0
T0003554,25523,2025-11-10 00:43:00.882157,272.03,travel,IN,mobile,22,0,0
T0003555,29991,2025-10-19 03:50:00.882157,9.15,luxury,IN,web,16,0,0
T0003556,20775,2025-10-17 10:52:00.882157,19.41,atm_withdrawal,DE,mobile,23,1,0
T0003557,22265,2025-10-21 14:07:00.882157,47.83,fuel,IN,mobile,7,0,0
T0003558,29459,2025-10-14 03:57:00.882157,44.48,travel,DE,mobile,19,1,0
T0003559,26673,2025-10-17 02:40:00.882157,20.75,travel,IN,mobile,23,0,0
T0003560,37056,2025-10-29 12:07:00.882157,13.72,atm_withdrawal,DE,mobile,2,1,0
T0003561,16614,2025-11-01 01:37:00.882157,34.57,travel,US,atm,14,1,0
T0003562,46020,2025-10-12 21:47:00.882157,115.09,electronics,IN,web,4,0,0
T0003563,17415,2025-10-28 23:20:00.882157,60.4,grocery,US,web,18,1,0
T0003564,33155,2025-11-04 23:56:00.882157,13.96,restaurants,IN,web,1,0,0
T0003565,26964,2025-10-18 01:54:00.882157,9.57,atm_withdrawal,IN,pos,20,0,0
T0003566,47726,2025-11-09 19:52:00.882157,13.1,online_sub,IN,web,7,0,0
T0003567,47044,2025-11-02 12:32:00.882157,7.12,electronics,IN,pos,8,0,0
T0003568,47544,2025-11-04 03:36:00.882157,31.65,online_sub,US,mobile,4,1,0
T0003569,42252,2025-10-28 14:34:00.882157,63.72,atm_withdrawal,AE,mobile,2,1,0
T0003570,13832,2025-11-09 21:28:00.882157,25.16,online_sub,IN,pos,11,0,0
T0003571,35275,2025-10-25 15:27:00.882157,164.97,fuel,JP,pos,2,1,0
T0003572,24901,2025-10-14 12:03:00.882157,174.89,restaurants,DE,mobile,23,1,0
T0003573,48213,2025-10-28 20:59:00.882157,37.45,travel,IN,web,18,0,0
T0003574,44148,2025-10-27 19:57:00.882157,56.66,fuel,IN,web,15,0,0
T0003575,32918,2025-10-28 14:21:00.882157,10.53,travel,IN,mobile,15,0,0
T0003576,29540,2025-10-26 19:21:00.882157,18.56,electronics,US,pos,0,1,1
T0003577,21580,2025-10-28 13:03:00.882157,103.12,online_sub,IN,web,16,0,0
T0003578,48402,2025-10-26 15:09:00.882157,14.76,fuel,IN,web,20,0,0
T0003579,48578,2025-10-15 05:58:00.882157,129.25,atm_withdrawal,GB,mobile,19,1,0
T0003580,34917,2025-11-02 22:02:00.882157,87.2,atm_withdrawal,US,mobile,2,1,1
T0003581,32318,2025-10-27 18:40:00.882157,59.69,luxury,IN,mobile,16,0,0
T0003582,20179,2025-11-04 06:32:00.882157,7.91,electronics,JP,mobile,22,1,0
T0003583,22251,2025-10-21 22:02:00.882157,19.54,electronics,GB,web,16,1,0
T0003584,29493,2025-11-10 16:49:00.882157,53.33,atm_withdrawal,IN,pos,15,0,0
T0003585,30466,2025-11-08 21:25:00.882157,9.63,luxury,GB,web,5,1,0
T0003586,40206,2025-11-04 04:28:00.882157,22.21,travel,IN,mobile,17,0,0
T0003587,29624,2025-11-01 22:14:00.882157,59.72,online_sub,IN,mobile,13,0,0
T0003588,36564,2025-10-29 22:35:00.882157,14.93,travel,IN,web,19,0,0
T0003589,32412,2025-10-12 23:34:00.882157,11.15,travel,IN,mobile,7,0,0
T0003590,37990,2025-11-06 18:02:00.882157,4.09,electronics,IN,atm,18,0,0
T0003591,45517,2025-11-05 07:15:00.882157,18.07,atm_withdrawal,IN,pos,8,0,0
T0003592,23156,2025-10-28 04:44:00.882157,61.06,travel,US,pos,20,1,0
T0003593,33064,2025-10-16 13:57:00.882157,10.84,grocery,GB,mobile,21,1,0
T0003594,35711,2025-10-15 05:40:00.882157,27.63,luxury,IN,pos,17,0,0
T0003595,40106,2025-11-10 07:32:00.882157,21.43,restaurants,IN,mobile,0,0,0
T0003596,26589,2025-10-30 07:23:00.882157,13.46,luxury,SG,web,20,1,0
T0003597,33736,2025-10-30 05:24:00.882157,65.34,online_sub,IN,mobile,16,0,0
T0003598,30975,2025-10-29 09:00:00.882157,152.08,luxury,IN,web,3,0,0
T0003599,46218,2025-11-09 13:46:00.882157,77.83,atm_withdrawal,IN,mobile,15,0,0
T0003600,17214,2025-10-12 23:18:00.882157,13.06,travel,SG,mobile,23,1,0
T0003601,40581,2025-11-03 13:31:00.882157,219.64,travel,SG,mobile,11,1,0
T0003602,30195,2025-10-13 08:53:00.882157,77.59,fuel,GB,mobile,12,1,0
T0003603,37127,2025-10-20 15:59:00.882157,16.77,online_sub,IN,web,1,0,0
T0003604,15141,2025-10-28 04:08:00.882157,12.01,online_sub,GB,atm,21,1,1
T0003605,38884,2025-10-12 22:44:00.882157,87.98,luxury,IN,pos,11,0,0
T0003606,34885,2025-11-05 18:19:00.882157,32.54,travel,IN,mobile,9,0,0
T0003607,12708,2025-10-18 01:07:00.882157,11.1,grocery,IN,mobile,14,0,0
T0003608,28375,2025-10-15 05:07:00.882157,23.21,atm_withdrawal,GB,mobile,4,1,0
T0003609,25088,2025-10-21 23:36:00.882157,17.68,atm_withdrawal,IN,mobile,0,0,0
T0003610,20014,2025-10-24 23:49:00.882157,11.41,fuel,IN,atm,7,0,0
T0003611,13273,2025-11-03 07:06:00.882157,78.67,grocery,AE,mobile,20,1,0
T0003612,47306,2025-11-02 17:13:00.882157,61.61,atm_withdrawal,SG,pos,17,1,0
T0003613,40881,2025-10-22 01:26:00.882157,65.4,travel,US,web,5,1,0
T0003614,41486,2025-10-15 13:26:00.882157,64.45,online_sub,IN,web,22,0,0
T0003615,22541,2025-10-30 18:26:00.882157,10.36,online_sub,SG,atm,0,1,0
T0003616,18712,2025-10-30 06:55:00.882157,14.38,restaurants,GB,mobile,13,1,0
T0003617,19168,2025-10-19 19:09:00.882157,125.41,atm_withdrawal,US,mobile,9,1,0
T0003618,13551,2025-10-16 18:28:00.882157,30.37,grocery,IN,pos,3,0,0
T0003619,22297,2025-10-20 23:41:00.882157,5.79,restaurants,IN,web,17,0,0
T0003620,37128,2025-10-26 11:57:00.882157,34.05,restaurants,IN,mobile,22,0,0
T0003621,12832,2025-10-29 08:43:00.882157,53.92,electronics,IN,mobile,18,0,0
T0003622,38483,2025-10-23 01:46:00.882157,47.0,atm_withdrawal,IN,pos,7,0,0
T0003623,32063,2025-10-29 21:45:00.882157,10.13,atm_withdrawal,IN,mobile,11,0,0
T0003624,32963,2025-10-30 00:19:00.882157,196.58,travel,IN,pos,9,0,0
T0003625,23422,2025-10-18 03:37:00.882157,5.61,online_sub,SG,mobile,12,1,0
T0003626,42920,2025-10-26 12:51:00.882157,30.46,luxury,IN,web,6,0,1
T0003627,21156,2025-10-27 17:25:00.882157,167.9,electronics,IN,web,23,0,0
T0003628,21108,2025-10-28 12:34:00.882157,50.46,online_sub,AE,web,16,1,0
T0003629,41845,2025-10-13 19:55:00.882157,65.24,luxury,IN,mobile,11,0,1
T0003630,12800,2025-10-27 13:36:00.882157,8.97,online_sub,IN,pos,5,0,0
T0003631,48078,2025-10-14 14:39:00.882157,39.03,electronics,IN,web,22,0,0
T0003632,12610,2025-10-27 01:40:00.882157,26.09,grocery,SG,pos,6,1,0
T0003633,22067,2025-11-02 17:34:00.882157,8.28,travel,DE,mobile,12,1,0
T0003634,43872,2025-10-16 23:39:00.882157,67.24,restaurants,US,mobile,13,1,0
T0003635,20728,2025-10-20 00:29:00.882157,11.47,electronics,SG,mobile,22,1,0
T0003636,39566,2025-10-26 10:40:00.882157,12.99,electronics,IN,mobile,22,0,0
T0003637,39783,2025-10-20 20:09:00.882157,42.7,restaurants,JP,web,12,1,1
T0003638,30583,2025-11-07 12:52:00.882157,23.33,atm_withdrawal,DE,web,5,1,1
